treeId,blockId,x,y,z,className,targetname,model,source
2005,3167,-6720,5120,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2006,3168,-5632,5120,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2007,3169,-4800,5120,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2008,3170,-4608,5120,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2009,3171,-3584,5120,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2010,3172,-3328,5120,256,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2011,3173,-3008,5120,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2012,3175,-2496,5120,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2013,3176,-2304,5120,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2014,3177,-960,5120,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2015,3178,-512,5120,256,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2016,3179,-256,5120,128,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2017,3180,1856,5120,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2018,3181,1984,5120,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2019,3183,-7936,5184,128,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2020,3184,-7744,5184,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2021,3185,-7488,5184,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2022,3186,-5312,5184,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2023,3187,-5184,5184,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2024,3188,-5056,5184,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2025,3189,-3968,5184,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2026,3191,-64,5184,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2027,3192,448,5184,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2028,3194,1472,5184,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2029,3195,1728,5184,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2030,3198,7424,5184,256,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2031,3199,-8704,5248,128,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2032,3200,-6464,5248,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2033,3201,-5568,5248,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2034,3202,-3840,5248,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2035,3203,-3712,5248,128,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2036,3205,-3584,5248,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2037,3206,-3456,5248,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2038,3207,-3200,5248,256,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2039,3208,320,5248,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2040,3209,1152,5248,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2041,3210,1344,5248,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2042,3211,1600,5248,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2043,3212,-8576,5312,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2044,3213,-6912,5312,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2045,3214,-6592,5312,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2046,3215,-5376,5312,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2047,3216,-192,5312,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2048,3218,0,5312,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2049,3220,7424,5312,256,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2050,3221,-8704,5376,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2051,3222,-7744,5376,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2052,3223,-7552,5376,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2053,3224,-7360,5376,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2054,3225,-7168,5376,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2055,3226,-7040,5376,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2056,3227,-5248,5376,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2057,3228,-5056,5376,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2058,3230,-4800,5376,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2059,3231,-4672,5376,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2060,3232,-3648,5376,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2061,3233,-3392,5376,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2062,3234,-3072,5376,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2063,3235,-2304,5376,128,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2064,3236,-1280,5376,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2065,3237,-960,5376,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2066,3238,-832,5376,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2067,3239,1344,5376,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2068,3240,1536,5376,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2069,3241,7296,5376,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2070,3242,-6784,5440,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2071,3243,-4288,5440,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2072,3246,-3264,5440,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2073,3247,256,5440,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2074,3249,512,5440,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2075,3253,7040,5440,256,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2076,3255,7168,5440,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2077,3256,7424,5440,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2078,3257,-6464,5504,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2079,3259,-4864,5504,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2080,3260,-4736,5504,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2081,3261,-4160,5504,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2082,3263,-3712,5504,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2083,3265,-1152,5504,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2084,3266,-384,5504,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2085,3268,-128,5504,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2086,3270,7296,5504,256,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2087,3271,-8640,5568,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2088,3272,-8512,5568,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2089,3273,-4352,5568,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2090,3274,-3520,5568,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2091,3275,-3264,5568,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2092,3276,-3136,5568,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2093,3277,-512,5568,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2094,3279,7424,5568,256,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2095,3280,-7552,5632,0,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2096,3281,-7424,5632,0,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2097,3282,-7296,5632,0,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2098,3283,-7168,5632,0,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2099,3284,-6976,5632,0,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2100,3285,-6656,5632,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2101,3286,-4160,5632,128,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2102,3290,-3392,5632,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2103,3291,-768,5632,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2104,3292,6976,5632,256,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2105,3293,7104,5632,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2106,3294,-8448,5696,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2107,3295,-4416,5696,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2108,3296,-4288,5696,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2109,3297,-3200,5696,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2110,3298,-2432,5696,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2111,3299,-7168,5760,0,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2112,3300,-7040,5760,0,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2113,3301,-6912,5760,0,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2114,3302,-6592,5760,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2115,3303,-6400,5760,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2116,3304,-1152,5760,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2117,3307,-8704,5824,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2118,3308,-1024,5824,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2119,3313,-8576,5888,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2120,3314,-8448,5888,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2121,3315,-7104,5888,0,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2122,3316,-6976,5888,0,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2123,3317,-6592,5888,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2124,3318,-8128,5952,0,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2125,3320,-8512,6016,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2126,3321,-8128,6080,0,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2127,3323,-8448,6144,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2128,3324,1024,6144,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2129,3325,-8128,6208,0,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2130,3327,-5952,6208,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2131,3328,-3968,6208,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2132,3329,-6144,6272,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2133,3330,-5760,6272,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2134,3331,1024,6272,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2135,3332,1152,6272,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2136,3333,1536,6272,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2137,3335,1664,6272,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2138,3337,2112,6272,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2139,3339,-8448,6336,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2140,3340,-4992,6336,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2141,3341,-4736,6336,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2142,3343,-4480,6336,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2143,3345,-4032,6336,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2144,3347,-3904,6336,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2145,3349,128,6336,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2146,3350,640,6336,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2147,3351,832,6336,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2148,3354,1984,6336,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2149,3355,2240,6336,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2150,3359,2368,6336,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2151,3362,-8128,6400,0,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2152,3363,-5312,6400,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2153,3365,-2368,6400,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2154,3366,256,6400,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2155,3370,1408,6400,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2156,3371,1856,6400,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2157,3372,2112,6400,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2158,3375,-4928,6464,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2159,3376,-4672,6464,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2160,3378,-3264,6464,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2161,3380,-3008,6464,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2162,3381,-2560,6464,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2163,3382,640,6464,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2164,3383,896,6464,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2165,3384,1024,6464,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2166,3385,1152,6464,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2167,3386,1280,6464,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2168,3387,1984,6464,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2169,3388,-5120,6528,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2170,3389,-3584,6528,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2171,3391,-3136,6528,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2172,3393,-2432,6528,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2173,3394,-704,6528,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2174,3395,-320,6528,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2175,3396,-64,6528,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2176,3398,64,6528,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2177,3401,-8064,6592,0,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2178,3403,-4736,6592,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2179,3404,-4224,6592,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2180,3405,-1152,6592,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2181,3407,-1024,6592,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2182,3409,320,6592,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2183,3411,448,6592,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2184,3413,704,6592,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2185,3415,1152,6592,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2186,3416,1280,6592,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2187,3417,5952,6592,256,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2188,3418,6144,6592,256,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2189,3419,-6976,6656,0,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2190,3420,-6784,6656,0,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2191,3421,-6656,6656,0,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2192,3422,-5056,6656,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2193,3423,-4864,6656,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2194,3424,-4416,6656,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2195,3425,-3712,6656,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2196,3426,-3584,6656,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2197,3428,-1536,6656,0,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2198,3429,-1280,6656,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2199,3430,64,6656,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2200,3431,1984,6656,128,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2201,3432,2112,6656,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2202,3434,2624,6656,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
2203,3435,-8448,6720,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
